#aktschritt 	 uEuler 	 vEuler 	 uRunge 	 vRunge
# a=0.01	 b=0.99	 u0=1	 v0=1
188.7	1.77365	0.619799	1.0003	0.991181
188.8	1.79226	0.523821	1.00044	0.990998
188.9	1.7823	0.454558	1.00058	0.990806
189	1.74946	0.409164	1.00072	0.990606
189.1	1.70075	0.382934	1.00085	0.9904
189.2	1.64244	0.371169	1.00097	0.990191
189.3	1.57932	0.370042	1.00107	0.98998
189.4	1.51469	0.376744	1.00117	0.98977
189.5	1.45065	0.389309	1.00126	0.989563
189.6	1.38851	0.406383	1.00133	0.98936
189.7	1.32901	0.427033	1.00139	0.989164
189.8	1.27254	0.450608	1.00144	0.988977
189.9	1.21925	0.476638	1.00147	0.988801
190	1.16918	0.504783	1.00148	0.988637
190.1	1.12227	0.534779	1.00148	0.988487
190.2	1.0784	0.566425	1.00147	0.988353
190.3	1.03743	0.599553	1.00144	0.988235
190.4	0.999212	0.634026	1.0014	0.988136
190.5	0.963594	0.669723	1.00134	0.988055
190.6	0.930419	0.706538	1.00127	0.987993
190.7	0.899541	0.744375	1.00119	0.987952
190.8	0.870819	0.783142	1.0011	0.987932
190.9	0.844125	0.822754	1.00099	0.987932
191	0.819338	0.863129	1.00088	0.987953
191.1	0.796347	0.904186	1.00076	0.987994
191.2	0.775053	0.945845	1.00063	0.988055
191.3	0.755365	0.988028	1.00049	0.988136
191.4	0.737203	1.03065	1.00035	0.988234
191.5	0.720496	1.07364	1.0002	0.988351
191.6	0.705181	1.11691	1.00006	0.988483
191.7	0.691204	1.16036	0.999913	0.98863
191.8	0.678521	1.20393	0.999768	0.988791
191.9	0.667097	1.2475	0.999626	0.988963
192	0.656903	1.29098	0.999488	0.989145
192.1	0.647922	1.33427	0.999356	0.989336
192.2	0.640143	1.37726	0.99923	0.989532
192.3	0.633566	1.41982	0.999112	0.989733
192.4	0.628202	1.46183	0.999003	0.989936
192.5	0.624071	1.50314	0.998905	0.99014
192.6	0.621206	1.5436	0.998817	0.990341
192.7	0.619653	1.58303	0.998741	0.990539
192.8	0.619471	1.62125	0.998678	0.990731
192.9	0.620739	1.65803	0.998629	0.990916
193	0.623552	1.69315	0.998593	0.991091
193.1	0.628029	1.72631	0.998571	0.991254
193.2	0.634315	1.75723	0.998563	0.991406
193.3	0.642587	1.78552	0.99857	0.991542
193.4	0.653055	1.8108	0.998591	0.991663
193.5	0.665977	1.83257	0.998626	0.991768
193.6	0.681658	1.85029	0.998674	0.991854
193.7	0.700468	1.86331	0.998736	0.991922
193.8	0.722845	1.87089	0.99881	0.991971
193.9	0.749316	1.87213	0.998896	0.992
194	0.780499	1.86602	0.998993	0.992009
194.1	0.817124	1.85135	0.9991	0.991997
194.2	0.860024	1.82673	0.999215	0.991966
194.3	0.910134	1.79062	0.999338	0.991916
194.4	0.968446	1.74129	0.999467	0.991846
194.5	1.03591	1.67698	0.999602	0.991758
194.6	1.11328	1.59602	0.99974	0.991653
194.7	1.20077	1.49721	0.999881	0.991531
194.8	1.29756	1.38034	1.00002	0.991394
194.9	1.40121	1.24693	1.00016	0.991244
195	1.50691	1.10111	1.0003	0.991081
195.1	1.60726	0.950074	1.00044	0.990908
195.2	1.69296	0.803644	1.00057	0.990726
195.3	1.755	0.67231	1.0007	0.990537
195.4	1.78757	0.564237	1.00081	0.990343
195.5	1.79011	0.48294	1.00092	0.990146
195.6	1.76686	0.427182	1.00102	0.989949
195.7	1.72453	0.392824	1.00111	0.989752
195.8	1.6699	0.374998	1.00119	0.989557
195.9	1.60848	0.369427	1.00126	0.989368
196	1.54422	0.372848	1.00131	0.989186
196.1	1.4797	0.382939	1.00135	0.989012
196.2	1.41658	0.398093	1.00138	0.988848
196.3	1.35581	0.417208	1.00139	0.988696
196.4	1.29792	0.439517	1.00139	0.988558
196.5	1.24316	0.464476	1.00138	0.988434
196.6	1.19163	0.491693	1.00135	0.988326
196.7	1.14329	0.520874	1.00131	0.988235
196.8	1.09804	0.55179	1.00125	0.988162
196.9	1.05577	0.584261	1.00118	0.988108
197	1.01632	0.618136	1.00111	0.988072
197.1	0.979531	0.653289	1.00102	0.988056
197.2	0.94526	0.689607	1.00092	0.98806
197.3	0.913351	0.72699	1.00081	0.988082
197.4	0.883663	0.765344	1.00069	0.988124
197.5	0.856059	0.804581	1.00057	0.988185
197.6	0.830416	0.844618	1.00044	0.988263
197.7	0.806618	0.885374	1.00031	0.988359
197.8	0.784562	0.926769	1.00017	0.98847
197.9	0.764152	0.968723	1.00003	0.988597
198	0.745303	1.01116	0.999896	0.988738
198.1	0.72794	1.05399	0.99976	0.98889
198.2	0.711996	1.09714	0.999628	0.989054
198.3	0.697415	1.14052	0.999499	0.989226
198.4	0.684147	1.18405	0.999375	0.989406
198.5	0.672152	1.22763	0.999258	0.989592
198.6	0.6614	1.27116	0.999149	0.989781
198.7	0.651867	1.31456	0.999048	0.989972
198.8	0.64354	1.3577	0.998957	0.990163
198.9	0.636414	1.40047	0.998876	0.990351
199	0.630495	1.44275	0.998807	0.990537
199.1	0.625798	1.48439	0.99875	0.990716
199.2	0.62235	1.52526	0.998706	0.990888
199.3	0.620192	1.56519	0.998674	0.99105
199.4	0.619376	1.60398	0.998656	0.991202
199.5	0.619971	1.64145	0.998651	0.991342
199.6	0.622065	1.67736	0.998659	0.991468
199.7	0.625767	1.71145	0.998681	0.991579
199.8	0.631208	1.74343	0.998716	0.991675
199.9	0.638549	1.77297	0.998764	0.991753
200	0.647987	1.79968	0.998824	0.991814
200.1	0.659754	1.82311	0.998895	0.991857
200.2	0.674134	1.84276	0.998978	0.991881
200.3	0.691466	1.85801	0.99907	0.991886
200.4	0.712156	1.86817	0.999172	0.991872
200.5	0.736688	1.87243	0.999281	0.99184
200.6	0.765637	1.86981	0.999398	0.991789
200.7	0.799682	1.8592	0.999521	0.991721
200.8	0.839608	1.83931	0.999648	0.991636
200.9	0.886307	1.80865	0.999778	0.991534
201	0.940753	1.76557	0.99991	0.991417
201.1	1.00393	1.70831	1.00004	0.991286
201.2	1.07672	1.63514	1.00018	0.991143
201.3	1.15961	1.54457	1.00031	0.990989
201.4	1.25235	1.43587	1.00043	0.990825
201.5	1.35331	1.30967	1.00056	0.990653
201.6	1.45884	1.16881	1.00067	0.990474
201.7	1.56271	1.01906	1.00078	0.990292
201.8	1.6563	0.869204	1.00088	0.990107
201.9	1.73012	0.729753	1.00098	0.989921
202	1.77654	0.610316	1.00106	0.989736
202.1	1.79251	0.516694	1.00113	0.989555
202.2	1.78028	0.449675	1.00119	0.989378
202.3	1.74577	0.406155	1.00124	0.989208
202.4	1.69598	0.381371	1.00128	0.989046
202.5	1.63708	0.370675	1.0013	0.988894
202.6	1.57371	0.370334	1.00131	0.988753
202.7	1.50905	0.377618	1.00131	0.988625
202.8	1.44514	0.390625	1.00129	0.988512
202.9	1.38321	0.408046	1.00126	0.988413
203	1.32396	0.428976	1.00122	0.98833
203.1	1.26775	0.452783	1.00117	0.988265
203.2	1.21475	0.479011	1.0011	0.988216
203.3	1.16496	0.507328	1.00102	0.988186
203.4	1.11831	0.537477	1.00094	0.988174
203.5	1.0747	0.569259	1.00084	0.98818
203.6	1.03398	0.60251	1.00074	0.988204
203.7	0.995996	0.637095	1.00063	0.988247
203.8	0.960597	0.672895	1.00051	0.988306
203.9	0.927628	0.709804	1.00039	0.988382
204	0.896943	0.747726	1.00027	0.988475
204.1	0.868404	0.78657	1.00014	0.988582
204.2	0.841881	0.826253	1.00001	0.988703
204.3	0.817255	0.866691	0.999881	0.988837
204.4	0.794416	0.907805	0.999754	0.988982
204.5	0.773266	0.949513	0.99963	0.989137
204.6	0.753714	0.991738	0.99951	0.989301
204.7	0.735682	1.0344	0.999395	0.989471
204.8	0.719099	1.07741	0.999286	0.989646
204.9	0.703902	1.1207	0.999184	0.989824
205	0.69004	1.16417	0.999091	0.990003
205.1	0.677469	1.20774	0.999007	0.990182
205.2	0.666153	1.25131	0.998933	0.990359
205.3	0.656066	1.29478	0.99887	0.990532
205.4	0.647189	1.33805	0.998819	0.990699
205.5	0.639515	1.38101	0.998779	0.99086
205.6	0.633044	1.42353	0.998751	0.991011
205.7	0.627787	1.46548	0.998736	0.991152
205.8	0.623765	1.50672	0.998733	0.991281
205.9	0.621012	1.5471	0.998743	0.991397
206	0.619576	1.58643	0.998766	0.991499
206.1	0.619517	1.62453	0.998801	0.991586
206.2	0.620915	1.66118	0.998848	0.991657
206.3	0.623868	1.69614	0.998906	0.991711
206.4	0.628497	1.72912	0.998975	0.991748
206.5	0.63495	1.75982	0.999054	0.991768
206.6	0.643404	1.78787	0.999142	0.99177
206.7	0.654076	1.81286	0.999239	0.991754
206.8	0.667225	1.8343	0.999343	0.991721
206.9	0.683164	1.85164	0.999453	0.991671
207	0.702266	1.86422	0.999569	0.991604
207.1	0.724978	1.87128	0.999689	0.991521
207.2	0.751834	1.87193	0.999812	0.991423
207.3	0.783463	1.86512	0.999936	0.991311
207.4	0.8206	1.84964	1.00006	0.991187
207.5	0.864091	1.82408	1.00019	0.99105
207.6	0.914878	1.78689	1.00031	0.990904
207.7	0.973953	1.73633	1.00043	0.990748
207.8	1.04226	1.67062	1.00054	0.990586
207.9	1.12052	1.58814	1.00065	0.990417
208	1.20887	1.48774	1.00075	0.990246
208.1	1.30639	1.36933	1.00084	0.990071
208.2	1.41045	1.23463	1.00093	0.989897
208.3	1.51602	1.08801	1.00101	0.989724
208.4	1.61548	0.936955	1.00107	0.989554
208.5	1.69945	0.791432	1.00113	0.989389
208.6	1.75908	0.661855	1.00117	0.98923
208.7	1.78898	0.556052	1.0012	0.98908
208.8	1.78904	0.477091	1.00122	0.988939
208.9	1.76384	0.42339	1.00123	0.988809
209	1.72018	0.390668	1.00123	0.988691
209.1	1.66476	0.374069	1.00121	0.988586
209.2	1.60295	0.369399	1.00118	0.988496
209.3	1.53857	0.373483	1.00114	0.988421
209.4	1.47413	0.384072	1.00109	0.988362
209.5	1.41117	0.399611	1.00102	0.988319
209.6	1.35064	0.419032	1.00095	0.988293
209.7	1.29301	0.441592	1.00087	0.988285
209.8	1.23854	0.466763	1.00078	0.988293
209.9	1.18729	0.494162	1.00068	0.988319
210	1.13922	0.523502	1.00057	0.988361
210.1	1.09424	0.554561	1.00046	0.98842
210.2	1.05221	0.58716	1.00035	0.988494
210.3	1.013	0.621153	1.00023	0.988583
210.4	0.976442	0.656412	1.00011	0.988686
210.5	0.942382	0.692827	0.999989	0.988802
210.6	0.910673	0.730298	0.999869	0.98893
210.7	0.881171	0.768733	0.99975	0.989068
210.8	0.853743	0.808043	0.999634	0.989215
210.9	0.828265	0.848147	0.999521	0.989369
211	0.804624	0.888962	0.999414	0.98953
211.1	0.782715	0.930409	0.999313	0.989694
211.2	0.762444	0.972408	0.999219	0.989862
211.3	0.743728	1.01488	0.999133	0.990031
211.4	0.726491	1.05774	0.999056	0.990199
211.5	0.710668	1.10092	0.998988	0.990364
211.6	0.696203	1.14432	0.99893	0.990526
211.7	0.683048	1.18785	0.998883	0.990682
211.8	0.671163	1.23143	0.998848	0.990831
211.9	0.660518	1.27496	0.998824	0.990972
212	0.65109	1.31834	0.998812	0.991102
212.1	0.642868	1.36145	0.998811	0.991222
212.2	0.635847	1.40418	0.998823	0.991329
212.3	0.630033	1.44641	0.998846	0.991422
212.4	0.625444	1.488	0.99888	0.991501
212.5	0.622107	1.52879	0.998926	0.991566
212.6	0.620064	1.56862	0.998982	0.991614
212.7	0.619367	1.60731	0.999049	0.991646
212.8	0.62009	1.64465	0.999124	0.991662
212.9	0.62232	1.68042	0.999209	0.991661
213	0.626167	1.71434	0.999301	0.991643
213.1	0.631767	1.74612	0.9994	0.991609
213.2	0.639283	1.77543	0.999504	0.99156
213.3	0.648913	1.80187	0.999614	0.991494
213.4	0.660897	1.82499	0.999727	0.991414
213.5	0.67552	1.84428	0.999843	0.99132
213.6	0.693127	1.85912	0.99996	0.991213
213.7	0.714131	1.8688	1.00008	0.991094
213.8	0.739024	1.8725	1.00019	0.990964
213.9	0.76839	1.86923	1.00031	0.990825
214	0.802914	1.85787	1.00042	0.990678
214.1	0.843394	1.8371	1.00052	0.990524
214.2	0.89073	1.80542	1.00063	0.990366
214.3	0.945899	1.76118	1.00072	0.990204
214.4	1.00989	1.7026	1.00081	0.99004
214.5	1.08354	1.62796	1.00089	0.989876
214.6	1.16732	1.53583	1.00096	0.989714
214.7	1.26086	1.42555	1.00102	0.989555
214.8	1.36241	1.29792	1.00107	0.989401
214.9	1.46808	1.15601	1.00111	0.989253
215	1.57142	1.00586	1.00113	0.989113
215.1	1.66366	0.856474	1.00115	0.988982
215.2	1.73535	0.718422	1.00116	0.988862
215.3	1.77916	0.601074	1.00115	0.988753
215.4	1.79251	0.509809	1.00113	0.988657
215.5	1.77806	0.445003	1.0011	0.988575
215.6	1.74195	0.403315	1.00106	0.988507
215.7	1.69113	0.379934	1.00101	0.988454
215.8	1.63168	0.370275	1.00095	0.988416
215.9	1.56809	0.370694	1.00088	0.988395
216	1.50343	0.378544	1.0008	0.98839
216.1	1.43965	0.391981	1.00071	0.9884
216.2	1.37793	0.409739	1.00062	0.988427
216.3	1.31893	0.430943	1.00052	0.988469
216.4	1.26301	0.454977	1.00042	0.988527
216.5	1.21028	0.4814	1.00031	0.988599
216.6	1.16077	0.509885	1.0002	0.988684
216.7	1.11439	0.540184	1.00008	0.988783
216.8	1.07104	0.5721	0.999971	0.988894
216.9	1.03056	0.605473	0.999858	0.989015
217	0.992809	0.640169	0.999747	0.989147
217.1	0.957627	0.676069	0.999638	0.989286
217.2	0.924863	0.71307	0.999534	0.989432
217.3	0.894371	0.751076	0.999434	0.989583
217.4	0.866013	0.789998	0.99934	0.989739
217.5	0.839659	0.82975	0.999253	0.989896
217.6	0.815193	0.87025	0.999173	0.990055
217.7	0.792505	0.911419	0.999102	0.990212
217.8	0.771498	0.953176	0.99904	0.990367
217.9	0.752082	0.995442	0.998987	0.990519
218	0.734179	1.03814	0.998945	0.990664
218.1	0.717718	1.08118	0.998914	0.990803
218.2	0.70264	1.12449	0.998893	0.990933
218.3	0.688892	1.16797	0.998883	0.991054
218.4	0.676432	1.21154	0.998885	0.991165
218.5	0.665224	1.25511	0.998897	0.991263
218.6	0.655243	1.29856	0.998921	0.991349
218.7	0.646471	1.34181	0.998955	0.991421
218.8	0.638902	1.38473	0.998999	0.991479
218.9	0.632536	1.42721	0.999054	0.991522
219	0.627385	1.46911	0.999118	0.991549
219.1	0.623472	1.51028	0.99919	0.991561
219.2	0.620832	1.55057	0.999271	0.991558
219.3	0.619513	1.58981	0.999358	0.991539
219.4	0.619578	1.62779	0.999452	0.991505
219.5	0.621108	1.66431	0.999551	0.991455
219.6	0.624202	1.6991	0.999655	0.991392
219.7	0.628983	1.7319	0.999761	0.991314
219.8	0.635603	1.76238	0.99987	0.991224
219.9	0.644241	1.79018	0.99998	0.991121
220	0.655118	1.81488	1.00009	0.991008
220.1	0.668497	1.83599	1.0002	0.990884
220.2	0.684695	1.85294	1.00031	0.990752
220.3	0.704093	1.86508	1.00041	0.990613
220.4	0.727145	1.87162	1.00051	0.990468
220.5	0.75439	1.87166	1.0006	0.990318
220.6	0.786467	1.86414	1.00069	0.990166
220.7	0.824123	1.84784	1.00077	0.990012
220.8	0.868212	1.82133	1.00084	0.989859
220.9	0.919682	1.78304	1.00091	0.989707
221	0.979526	1.73123	1.00096	0.989558
221.1	1.04868	1.66412	1.00101	0.989414
221.2	1.12782	1.58012	1.00104	0.989277
221.3	1.21703	1.47813	1.00107	0.989146
221.4	1.31526	1.35819	1.00108	0.989025
221.5	1.41969	1.22224	1.00108	0.988914
221.6	1.52506	1.0749	1.00108	0.988814
221.7	1.62356	0.923896	1.00106	0.988725
221.8	1.70573	0.779363	1.00103	0.98865
221.9	1.76292	0.651605	1.00099	0.988589
222	1.79014	0.548094	1.00094	0.988541
222.1	1.78776	0.471453	1.00088	0.988508
222.2	1.76067	0.419771	1.00081	0.988491
222.3	1.71573	0.388644	1.00074	0.988488
222.4	1.65956	0.373238	1.00066	0.988501
222.5	1.5974	0.369443	1.00057	0.988528
222.6	1.53293	0.374172	1.00047	0.98857
222.7	1.46857	0.385246	1.00038	0.988626
222.8	1.40579	0.401161	1.00027	0.988696
222.9	1.34549	0.420881	1.00017	0.988779
223	1.28814	0.443687	1.00006	0.988874
223.1	1.23395	0.469066	0.999955	0.988979
223.2	1.18297	0.496645	0.999849	0.989095
223.3	1.13518	0.526143	0.999745	0.98922
223.4	1.09046	0.557343	0.999644	0.989351
223.5	1.04869	0.590069	0.999546	0.98949
223.6	1.00971	0.624176	0.999453	0.989633
223.7	0.973376	0.659541	0.999366	0.989779
223.8	0.939527	0.696052	0.999285	0.989927
223.9	0.908016	0.73361	0.999212	0.990076
224	0.8787	0.772125	0.999146	0.990224
224.1	0.851447	0.811508	0.999089	0.990369
224.2	0.826133	0.851677	0.999042	0.99051
224.3	0.802646	0.89255	0.999004	0.990646
224.4	0.780884	0.934048	0.998976	0.990775
224.5	0.760752	0.976092	0.998958	0.990896
224.6	0.742167	1.0186	0.998951	0.991008
224.7	0.725056	1.0615	0.998954	0.99111
224.8	0.709354	1.10469	0.998967	0.9912
224.9	0.695005	1.14811	0.998991	0.991279
225	0.681962	1.19165	0.999025	0.991344
225.1	0.670186	1.23523	0.999068	0.991396
225.2	0.659647	1.27875	0.999121	0.991434
225.3	0.650325	1.32211	0.999182	0.991458
225.4	0.642208	1.36519	0.999252	0.991467
225.5	0.635291	1.40789	0.999328	0.991461
225.6	0.629584	1.45006	0.999412	0.991441
225.7	0.625103	1.49159	0.999501	0.991406
225.8	0.621877	1.5323	0.999594	0.991358
225.9	0.619948	1.57204	0.999692	0.991296
226	0.619372	1.61063	0.999793	0.991221
226.1	0.620222	1.64784	0.999895	0.991134
226.2	0.622588	1.68345	0.999999	0.991036
226.3	0.626582	1.7172	1.0001	0.990928
226.4	0.632342	1.74878	1.0002	0.99081
226.5	0.640034	1.77785	1.0003	0.990685
226.6	0.649859	1.80402	1.0004	0.990553
226.7	0.662061	1.82684	1.00049	0.990416
226.8	0.676929	1.84576	1.00058	0.990275
226.9	0.694815	1.86018	1.00066	0.990132
227	0.716137	1.86938	1.00074	0.989988
227.1	0.741395	1.87251	1.0008	0.989844
227.2	0.771181	1.86858	1.00086	0.989701
227.3	0.806192	1.85645	1.00091	0.989562
227.4	0.847232	1.83479	1.00095	0.989428
227.5	0.89521	1.80209	1.00098	0.9893
227.6	0.951109	1.75667	1.00101	0.989179
227.7	1.01591	1.69676	1.00102	0.989067
227.8	1.09044	1.62064	1.00102	0.988964
227.9	1.17509	1.52694	1.00101	0.988871
228	1.26943	1.41509	1.00099	0.98879
228.1	1.37153	1.28606	1.00096	0.988722
228.2	1.47729	1.14314	1.00092	0.988666
228.3	1.58004	0.992662	1.00087	0.988624
228.4	1.67086	0.843841	1.00082	0.988596
228.5	1.74035	0.707261	1.00075	0.988581
228.6	1.78153	0.592044	1.00068	0.988581
228.7	1.79229	0.503137	1.0006	0.988595
228.8	1.77568	0.440515	1.00052	0.988623
228.9	1.73801	0.400619	1.00043	0.988665
229	1.68622	0.378605	1.00034	0.98872
229.1	1.62625	0.369955	1.00024	0.988788
229.2	1.56247	0.371113	1.00014	0.988867
229.3	1.49782	0.379513	1.00004	0.988958
229.4	1.43418	0.393371	0.999942	0.989059
229.5	1.37267	0.41146	0.999842	0.989169
229.6	1.31393	0.432931	0.999745	0.989287
229.7	1.25828	0.457189	0.99965	0.989412
229.8	1.20584	0.483803	0.999559	0.989543
229.9	1.1566	0.512456	0.999473	0.989677
230	1.1105	0.542903	0.999392	0.989815
230.1	1.0674	0.574952	0.999317	0.989955
230.2	1.02716	0.608445	0.999249	0.990094
230.3	0.989643	0.64325	0.999189	0.990233
230.4	0.954678	0.679251	0.999137	0.990368
230.5	0.922118	0.716343	0.999094	0.9905
230.6	0.891817	0.754433	0.999059	0.990627
230.7	0.863638	0.79343	0.999035	0.990747
230.8	0.837454	0.83325	0.99902	0.990859
230.9	0.813147	0.873812	0.999014	0.990963
231	0.790609	0.915035	0.999019	0.991057
231.1	0.769744	0.956839	0.999033	0.99114
231.2	0.750463	0.999146	0.999057	0.991212
231.3	0.732688	1.04187	0.99909	0.991271
231.4	0.71635	1.08494	0.999133	0.991318
231.5	0.70139	1.12827	0.999183	0.991351
231.6	0.687756	1.17176	0.999242	0.991371
231.7	0.675405	1.21534	0.999309	0.991377
231.8	0.664305	1.2589	0.999382	0.99137
231.9	0.65443	1.30234	0.999461	0.991349
232	0.645764	1.34557	0.999545	0.991314
232.1	0.638299	1.38845	0.999634	0.991266
232.2	0.632038	1.43089	0.999726	0.991206
232.3	0.626994	1.47273	0.999821	0.991134
232.4	0.623191	1.51383	0.999918	0.99105
232.5	0.620664	1.55404	1.00001	0.990957
232.6	0.619463	1.59317	1.00011	0.990853
232.7	0.619652	1.63104	1.00021	0.990742
232.8	0.621313	1.66741	1.0003	0.990623
232.9	0.624549	1.70204	1.00039	0.990499
233	0.629484	1.73465	1.00048	0.990369
233.1	0.636272	1.76492	1.00056	0.990237
233.2	0.645096	1.79247	1.00063	0.990102
233.3	0.656179	1.81687	1.0007	0.989966
233.4	0.669791	1.83764	1.00076	0.989831
233.5	0.686252	1.8542	1.00082	0.989698
233.6	0.705949	1.86588	1.00086	0.989568
233.7	0.729343	1.87189	1.0009	0.989443
233.8	0.756982	1.87132	1.00093	0.989323
233.9	0.789514	1.86309	1.00095	0.989211
234	0.827695	1.84596	1.00096	0.989107
234.1	0.872389	1.81849	1.00096	0.989012
234.2	0.924548	1.77909	1.00094	0.988927
234.3	0.985169	1.72602	1.00093	0.988853
234.4	1.05517	1.6575	1.0009	0.98879
234.5	1.1352	1.57196	1.00086	0.98874
234.6	1.22525	1.46838	1.00081	0.988702
234.7	1.32417	1.34694	1.00076	0.988678
234.8	1.42893	1.20977	1.0007	0.988667
234.9	1.53405	1.06175	1.00063	0.988669
235	1.6315	0.91089	1.00055	0.988684
235.1	1.71182	0.767429	1.00047	0.988713
235.2	1.76651	0.641548	1.00039	0.988754
235.3	1.79106	0.540348	1.0003	0.988808
235.4	1.7863	0.46601	1.00021	0.988873
235.5	1.75736	0.416313	1.00012	0.988949
235.6	1.7112	0.386742	1.00002	0.989036
235.7	1.65432	0.372496	0.99993	0.989132
235.8	1.59183	0.369552	0.999837	0.989237
235.9	1.52729	0.37491	0.999746	0.989349
236	1.46302	0.386457	0.999657	0.989468
236.1	1.40043	0.402739	0.999572	0.989591
236.2	1.34038	0.422754	0.999492	0.989718
236.3	1.28329	0.445801	0.999417	0.989848
236.4	1.22938	0.471385	0.999348	0.989979
236.5	1.17868	0.499142	0.999285	0.99011
236.6	1.13116	0.528796	0.99923	0.99024
236.7	1.08671	0.560135	0.999182	0.990367
236.8	1.04518	0.592987	0.999143	0.99049
236.9	1.00644	0.627209	0.999112	0.990608
237	0.97033	0.662677	0.99909	0.990719
237.1	0.936691	0.699284	0.999078	0.990824
237.2	0.905376	0.736929	0.999074	0.99092
237.3	0.876245	0.775523	0.99908	0.991006
237.4	0.849166	0.814978	0.999095	0.991083
237.5	0.824016	0.855211	0.999119	0.991148
237.6	0.800683	0.896142	0.999152	0.991202
237.7	0.779066	0.937691	0.999193	0.991244
237.8	0.759072	0.979778	0.999242	0.991273
237.9	0.740619	1.02232	0.999298	0.99129
238	0.723633	1.06525	0.999362	0.991293
238.1	0.708051	1.10847	0.999431	0.991284
238.2	0.693817	1.1519	0.999507	0.991262
238.3	0.680885	1.19545	0.999587	0.991227
238.4	0.669218	1.23902	0.999671	0.991181
238.5	0.658787	1.28253	0.999758	0.991122
238.6	0.64957	1.32587	0.999847	0.991052
238.7	0.641557	1.36893	0.999938	0.990972
238.8	0.634746	1.41158	1.00003	0.990883
238.9	0.629144	1.45371	1.00012	0.990785
239	0.624771	1.49517	1.00021	0.990679
239.1	0.621656	1.53581	1.0003	0.990566
239.2	0.619843	1.57546	1.00038	0.990449
239.3	0.619388	1.61393	1.00046	0.990326
239.4	0.620366	1.65101	1.00054	0.990201
239.5	0.622869	1.68647	1.00061	0.990074
239.6	0.627012	1.72004	1.00067	0.989947
239.7	0.632933	1.75142	1.00073	0.98982
239.8	0.640802	1.78025	1.00078	0.989696
239.9	0.650824	1.80615	1.00082	0.989575
240	0.663245	1.82865	1.00085	0.989458
240.1	0.678362	1.84721	1.00087	0.989347
240.2	0.696529	1.8612	1.00089	0.989242
240.3	0.718173	1.86991	1.0009	0.989146
240.4	0.743801	1.87246	1.0009	0.989058
240.5	0.774013	1.86787	1.00088	0.98898
240.6	0.809515	1.85497	1.00087	0.988912
240.7	0.851122	1.83241	1.00084	0.988855
240.8	0.899751	1.79867	1.0008	0.98881
240.9	0.956387	1.75206	1.00076	0.988777
241	1.022	1.6908	1.0007	0.988756
241.1	1.09741	1.6132	1.00064	0.988747
241.2	1.18294	1.51792	1.00058	0.988751
241.3	1.27806	1.40451	1.00051	0.988768
241.4	1.38067	1.27409	1.00043	0.988797
241.5	1.48648	1.13022	1.00035	0.988837
241.6	1.58857	0.979481	1.00027	0.988889
241.7	1.67789	0.831304	1.00018	0.988953
241.8	1.74513	0.696267	1.0001	0.989026
241.9	1.78367	0.583219	1.00001	0.989109
242	1.79185	0.496669	0.99992	0.989201
242.1	1.77313	0.436202	0.999833	0.9893
242.2	1.73396	0.39806	0.999747	0.989407
242.3	1.68125	0.377378	0.999665	0.989519
242.4	1.62079	0.369709	0.999586	0.989635
242.5	1.55684	0.371587	0.999511	0.989755
242.6	1.49221	0.380524	0.999441	0.989877
242.7	1.42872	0.394793	0.999377	0.990001
242.8	1.36744	0.413205	0.999319	0.990124
